Restaurant,url
Meru Valley Resort,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d10323706-Reviews-Meru_Valley_Resort-Ipoh_Kinta_District_Perak.html
Restoran Little Cuisine,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d13986928-Reviews-Restoran_Little_Cuisine-Ipoh_Kinta_District_Perak.html
362 Gunung Rapat Heong Peah,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d15013955-Reviews-362_Gunung_Rapat_Heong_Peah-Ipoh_Kinta_District_Perak.html
Restoran Nasi Vanggey,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d13001594-Reviews-Restoran_Nasi_Vanggey-Ipoh_Kinta_District_Perak.html
Mykori Dessert Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d18114388-Reviews-Mykori_Dessert_Cafe-Ipoh_Kinta_District_Perak.html
Shinjuku Japanese Cuisine,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d10290719-Reviews-Shinjuku_Japanese_Cuisine-Ipoh_Kinta_District_Perak.html
Nasi Briyani Bukhara,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d12002592-Reviews-Nasi_Briyani_Bukhara-Ipoh_Kinta_District_Perak.html
Su Nasi Kandar GP,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d3330884-Reviews-Su_Nasi_Kandar_GP-Ipoh_Kinta_District_Perak.html
Lim Curry Laksa,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d19799439-Reviews-Lim_Curry_Laksa-Ipoh_Kinta_District_Perak.html
Rojak N Cendol Padang Ipoh,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d9458152-Reviews-Rojak_N_Cendol_Padang_Ipoh-Ipoh_Kinta_District_Perak.html
Restoran Sun Heng Kee,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d8852625-Reviews-Restoran_Sun_Heng_Kee-Ipoh_Kinta_District_Perak.html
Home Made Yong Tow Fu Pasir Pinji Ipoh,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d7209601-Reviews-Home_Made_Yong_Tow_Fu_Pasir_Pinji_Ipoh-Ipoh_Kinta_District_Perak.html
MYTH Eatery and  Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d8333194-Reviews-MYTH_Eatery_and_Bar-Ipoh_Kinta_District_Perak.html
Yeop's Kitchen,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d11918604-Reviews-Yeop_s_Kitchen-Ipoh_Kinta_District_Perak.html
Esther's Appam Stall,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d15238316-Reviews-Esther_s_Appam_Stall-Ipoh_Kinta_District_Perak.html
Roy Thai Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d13934554-Reviews-Roy_Thai_Restaurant-Ipoh_Kinta_District_Perak.html
