Restaurant,url
Roast & Bake Cafe and Dessert,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d13448607-Reviews-Roast_Bake_Cafe_and_Dessert-George_Town_Penang_Island_Penang.html
The Bungalow,https://www.tripadvisor.com.my/Restaurant_Review-g635527-d1133382-Reviews-The_Bungalow-Batu_Ferringhi_Penang_Island_Penang.html
Veloo Villas,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d5978950-Reviews-Veloo_Villas-George_Town_Penang_Island_Penang.html
"behind 50,love lane",https://www.tripadvisor.com.my/Restaurant_Review-g298303-d2346789-Reviews-Behind_50_love_lane-George_Town_Penang_Island_Penang.html
Daorae Korean BBQ Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d3439716-Reviews-Daorae_Korean_BBQ_Restaurant-Penang_Island_Penang.html
Potters Place,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d15017083-Reviews-Potters_Place-George_Town_Penang_Island_Penang.html
Ocean Green Seafood Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d1135989-Reviews-Ocean_Green_Seafood_Restaurant-George_Town_Penang_Island_Penang.html
Saigon Bowl,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d12919032-Reviews-Saigon_Bowl-George_Town_Penang_Island_Penang.html
Blue Vegan Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d16850962-Reviews-Blue_Vegan_Restaurant-George_Town_Penang_Island_Penang.html
Claypot Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g1905494-d4611822-Reviews-Claypot_Restaurant-Tanjung_Bungah_Penang_Island_Penang.html
Nasi Kandar Pokok Ketapang,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d7598339-Reviews-Nasi_Kandar_Pokok_Ketapang-George_Town_Penang_Island_Penang.html
Bocadillos Restaurant & Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d20080471-Reviews-Bocadillos_Restaurant_Bar-George_Town_Penang_Island_Penang.html
Red Chopsticks,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d14913491-Reviews-Red_Chopsticks-Penang_Island_Penang.html
